policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
FIRST_FIT,215,malloc,27209,0.9990224242,67043260,65536
FIRST_FIT,216,malloc,3501,0.9990224242,67043260,65536
FIRST_FIT,217,malloc,57498,0.9990224242,67043260,65536
FIRST_FIT,218,malloc,43606,0.9990224242,67043260,65536
FIRST_FIT,219,malloc,48854,0.9990224242,67043260,65536
FIRST_FIT,220,malloc,48786,0.9990224242,67043260,65536
FIRST_FIT,221,malloc,20499,0.9990224242,67043260,65536
FIRST_FIT,222,malloc,34549,0.9990224242,67043260,65536
FIRST_FIT,223,malloc,2635,0.9990224242,67043260,65536
FIRST_FIT,224,malloc,14314,0.9990224242,67043260,65536
FIRST_FIT,225,malloc,43061,0.9990224242,67043260,65536
FIRST_FIT,226,free,0,0.9988318086,67030468,65536
FIRST_FIT,227,free,0,0.9737334251,65346144,65536
FIRST_FIT,228,free,0,0.9500484467,63756672,65536
FIRST_FIT,229,free,0,0.9258153439,62130416,65536
FIRST_FIT,230,free,0,0.9020506144,60535592,65536
FIRST_FIT,231,free,0,0.8795756102,59027320,65536
FIRST_FIT,232,free,0,0.8537543416,57294484,65536
FIRST_FIT,233,free,0,0.8315553665,55804736,65536
FIRST_FIT,234,free,0,0.8073611856,54181092,65536
FIRST_FIT,235,free,0,0.7786196470,52252280,65536
FIRST_FIT,236,free,0,0.7577564120,50852172,65536
FIRST_FIT,237,free,0,0.7307112813,49037204,65536
FIRST_FIT,238,free,0,0.7064193487,47407000,65536
FIRST_FIT,239,free,0,0.6789494753,45563528,65536
FIRST_FIT,240,free,0,0.6537032723,43869284,65536
FIRST_FIT,241,free,0,0.6287582517,42195252,65536
FIRST_FIT,242,free,0,0.6030115485,40467420,65536
FIRST_FIT,243,free,0,0.5761482120,38664652,65536
FIRST_FIT,244,free,0,0.5497445464,36892732,65536
FIRST_FIT,245,free,0,0.5251349211,35241208,65536
FIRST_FIT,246,free,0,0.5003067255,33575016,65536
FIRST_FIT,247,malloc,61758,0.4936681986,33129512,65472
FIRST_FIT,248,malloc,54792,0.5437567234,36490896,68576
FIRST_FIT,249,malloc,42554,0.5947084427,39910208,71712
FIRST_FIT,250,malloc,21982,0.6423001885,43104036,74880
FIRST_FIT,251,malloc,44164,0.6940141916,46574504,78016
FIRST_FIT,252,malloc,779,0.7481667399,50208620,81152
FIRST_FIT,253,malloc,28532,0.7954406738,53381120,84224
FIRST_FIT,254,malloc,35682,0.8370043635,56170412,87264
FIRST_FIT,255,malloc,23403,0.8807713389,59107564,90048
FIRST_FIT,256,malloc,61422,0.9117920399,61189328,92544
FIRST_FIT,257,malloc,14407,0.9404323697,63111348,95008
FIRST_FIT,258,malloc,10196,0.9559002519,64149380,96640
FIRST_FIT,259,malloc,9491,0.9642119408,64707168,97824
FIRST_FIT,260,malloc,31842,0.9682534337,64978388,98720
FIRST_FIT,261,malloc,59841,0.9703825712,65121272,99296
FIRST_FIT,262,malloc,49384,0.9719895720,65229116,100000
FIRST_FIT,263,malloc,25949,0.9730917215,65303080,100352
FIRST_FIT,264,malloc,47685,0.9744011760,65390956,100960
FIRST_FIT,265,malloc,61198,0.9756038785,65471668,101312
FIRST_FIT,266,malloc,44620,0.9761571884,65508800,101536
FIRST_FIT,267,free,0,0.4829378128,32409408,67872
FIRST_FIT,268,free,0,0.4328485131,29047972,63936
FIRST_FIT,269,free,0,0.3818964362,25628636,58976
FIRST_FIT,270,free,0,0.3343042731,22434780,53568
FIRST_FIT,271,free,0,0.2825898528,18964284,47904
FIRST_FIT,272,free,0,0.2284368873,15330140,42144
FIRST_FIT,273,free,0,0.1811618805,12157568,35840
FIRST_FIT,274,free,0,0.1395977736,9368248,29984
FIRST_FIT,275,free,0,0.0958301425,6431052,24352
FIRST_FIT,276,free,0,0.0361675620,2427164,14176
FIRST_FIT,277,free,0,0.0206989646,1389084,10784
FIRST_FIT,278,free,0,0.0123872757,831296,8352
FIRST_FIT,279,malloc,44655,0.0006654263,44656,64
FIRST_FIT,280,malloc,28732,0.0536310673,3599120,3264
FIRST_FIT,281,malloc,59863,0.1035786271,6951044,6464
FIRST_FIT,282,malloc,54718,0.1508226395,10121536,9664
FIRST_FIT,283,malloc,38899,0.1998479366,13411568,12864
FIRST_FIT,284,malloc,30663,0.2464757562,16540708,16064
FIRST_FIT,285,malloc,36643,0.2959159613,19858584,19264
FIRST_FIT,286,malloc,12367,0.3433498144,23041816,22464
FIRST_FIT,287,malloc,50812,0.3876734376,26016324,25664
FIRST_FIT,288,malloc,63911,0.4312022924,28937496,28864
FIRST_FIT,289,malloc,63831,0.4815663099,32317368,32064
FIRST_FIT,290,malloc,29916,0.5322076082,35715848,35264
FIRST_FIT,291,malloc,19184,0.5818220377,39045416,38464
FIRST_FIT,292,malloc,60587,0.6308392882,42334908,41664
FIRST_FIT,293,malloc,54037,0.6793144941,45588024,44864
FIRST_FIT,294,malloc,55589,0.7269483209,48784676,48064
FIRST_FIT,295,malloc,8736,0.7741219401,51950444,51264
FIRST_FIT,296,malloc,40806,0.8274205923,55527256,54464
