policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
WORST_FIT,169,malloc,55318,0.8151840568,54706076,98912
WORST_FIT,170,malloc,6807,0.8229804635,55229284,100224
WORST_FIT,171,free,0,0.3284121752,22039368,58016
WORST_FIT,172,free,0,0.2871271372,19268776,54112
WORST_FIT,173,free,0,0.2477934361,16629136,49920
WORST_FIT,174,free,0,0.2162183523,14510168,46368
WORST_FIT,175,free,0,0.1881111860,12623928,42784
WORST_FIT,176,free,0,0.1631286144,10947376,39360
WORST_FIT,177,free,0,0.1237805486,8306772,33056
WORST_FIT,178,free,0,0.1069275141,7175784,30144
WORST_FIT,179,free,0,0.0832155943,5584504,24992
WORST_FIT,180,free,0,0.0620434880,4163668,20128
WORST_FIT,181,free,0,0.0521243215,3498004,17344
WORST_FIT,182,free,0,0.0361152291,2423652,12768
WORST_FIT,183,free,0,0.0279316902,1874464,10208
WORST_FIT,184,free,0,0.0042664409,286316,1760
WORST_FIT,185,malloc,12791,0.0001906157,12792,64
WORST_FIT,186,malloc,56786,0.0479562879,3218292,3264
WORST_FIT,187,malloc,6412,0.0940326452,6310424,6464
WORST_FIT,188,malloc,37599,0.1399574876,9392388,9664
WORST_FIT,189,malloc,62691,0.1872522831,12566288,12864
WORST_FIT,190,malloc,46713,0.2346137166,15744660,16064
WORST_FIT,191,malloc,43496,0.2870655060,19264640,19264
WORST_FIT,192,malloc,37078,0.3359163404,22542964,22464
WORST_FIT,193,malloc,17490,0.3861278296,25912600,25664
WORST_FIT,194,malloc,63069,0.4369429350,29322744,28864
WORST_FIT,195,malloc,15970,0.4804863334,32244892,32064
WORST_FIT,196,malloc,54181,0.5251971483,35245384,35264
WORST_FIT,197,malloc,39928,0.5772750378,38740272,38464
WORST_FIT,198,malloc,43074,0.6297706962,42263196,41664
WORST_FIT,199,malloc,62901,0.6783784628,45525208,44864
WORST_FIT,200,malloc,32546,0.7266610265,48765396,48064
WORST_FIT,201,malloc,27824,0.7769946456,52143228,51264
WORST_FIT,202,malloc,10657,0.8295921087,55672984,54464
WORST_FIT,203,malloc,2935,0.8820947409,59196376,57664
WORST_FIT,204,malloc,51428,0.9346700907,62724648,60864
WORST_FIT,205,malloc,7254,0.9818767905,65892636,64064
WORST_FIT,206,malloc,42895,0.9990011454,67041832,65472
WORST_FIT,207,malloc,20757,0.9990172982,67042916,65504
WORST_FIT,208,malloc,39292,0.9990172982,67042916,65504
WORST_FIT,209,malloc,63127,0.9990224242,67043260,65536
WORST_FIT,210,malloc,45650,0.9990224242,67043260,65536
WORST_FIT,211,malloc,28181,0.9990224242,67043260,65536
WORST_FIT,212,malloc,61634,0.9990224242,67043260,65536
WORST_FIT,213,malloc,22563,0.9990224242,67043260,65536
WORST_FIT,214,malloc,27209,0.9990224242,67043260,65536
WORST_FIT,215,malloc,3501,0.9990224242,67043260,65536
WORST_FIT,216,malloc,57498,0.9990224242,67043260,65536
WORST_FIT,217,malloc,43606,0.9990224242,67043260,65536
WORST_FIT,218,malloc,48854,0.9990224242,67043260,65536
WORST_FIT,219,malloc,48786,0.9990224242,67043260,65536
WORST_FIT,220,malloc,20499,0.9990224242,67043260,65536
WORST_FIT,221,malloc,34549,0.9990224242,67043260,65536
WORST_FIT,222,malloc,2635,0.9990224242,67043260,65536
WORST_FIT,223,malloc,14314,0.9990224242,67043260,65536
WORST_FIT,224,malloc,43061,0.9990224242,67043260,65536
WORST_FIT,225,free,0,0.9988318086,67030468,65536
WORST_FIT,226,free,0,0.9737334251,65346144,65536
WORST_FIT,227,free,0,0.9500484467,63756672,65536
WORST_FIT,228,free,0,0.9258153439,62130416,65536
WORST_FIT,229,free,0,0.9020506144,60535592,65536
WORST_FIT,230,free,0,0.8795756102,59027320,65536
WORST_FIT,231,free,0,0.8537543416,57294484,65536
WORST_FIT,232,free,0,0.8315553665,55804736,65536
WORST_FIT,233,free,0,0.8073611856,54181092,65536
WORST_FIT,234,free,0,0.7786196470,52252280,65536
WORST_FIT,235,free,0,0.7577564120,50852172,65536
WORST_FIT,236,free,0,0.7307112813,49037204,65536
WORST_FIT,237,free,0,0.7064193487,47407000,65536
WORST_FIT,238,free,0,0.6789494753,45563528,65536
WORST_FIT,239,free,0,0.6537032723,43869284,65536
WORST_FIT,240,free,0,0.6287582517,42195252,65536
WORST_FIT,241,free,0,0.6030115485,40467420,65536
WORST_FIT,242,free,0,0.5761482120,38664652,65536
WORST_FIT,243,free,0,0.5497445464,36892732,65536
WORST_FIT,244,free,0,0.5251349211,35241208,65536
WORST_FIT,245,free,0,0.5003067255,33575016,65536
WORST_FIT,246,malloc,61758,0.4936681986,33129512,65472
WORST_FIT,247,malloc,54792,0.5371255279,36045884,68448
WORST_FIT,248,malloc,42554,0.5761647820,38665764,71232
WORST_FIT,249,malloc,21982,0.6109769940,41001972,73952
WORST_FIT,250,malloc,44164,0.6381797791,42827520,76256
WORST_FIT,251,malloc,779,0.6618217826,44414108,78240
WORST_FIT,252,malloc,28532,0.6850193739,45970872,80480
WORST_FIT,253,malloc,35682,0.7022401094,47126536,82560
WORST_FIT,254,malloc,23403,0.7153695822,48007640,84096
WORST_FIT,255,malloc,61422,0.7291927338,48935296,85888
WORST_FIT,256,malloc,14407,0.7451117039,50003600,87744
WORST_FIT,257,malloc,10196,0.7569496036,50798028,89216
WORST_FIT,258,malloc,9491,0.7665720582,51443780,90528
WORST_FIT,259,malloc,31842,0.7770515680,52147048,91936
WORST_FIT,260,malloc,59841,0.7867852449,52800264,93280
WORST_FIT,261,malloc,49384,0.7959762812,53417064,94848
WORST_FIT,262,malloc,25949,0.8033053875,53908912,96000
WORST_FIT,263,malloc,47685,0.8100759387,54363276,97248
WORST_FIT,264,malloc,61198,0.8168028593,54814712,98368
WORST_FIT,265,malloc,44620,0.8232595921,55248016,99584
WORST_FIT,266,free,0,0.3358142972,22536116,57120
WORST_FIT,267,free,0,0.2923569679,19619744,53056
WORST_FIT,268,free,0,0.2533177137,16999864,49024
WORST_FIT,269,free,0,0.2185055017,14663656,45088
WORST_FIT,270,free,0,0.1913027167,12838108,41600
WORST_FIT,271,free,0,0.1676607132,11251520,38560
WORST_FIT,272,free,0,0.1444631219,9694756,35040
WORST_FIT,273,free,0,0.1272423863,8539092,32000
WORST_FIT,274,free,0,0.1141129136,7657988,29504
WORST_FIT,275,free,0,0.0843707919,5662028,23584
WORST_FIT,276,free,0,0.0725328922,4867600,20992
WORST_FIT,277,free,0,0.0629104376,4221848,18752
WORST_FIT,278,malloc,44655,0.0006654263,44656,64
WORST_FIT,279,malloc,28732,0.0536310673,3599120,3264
WORST_FIT,280,malloc,59863,0.1035786271,6951044,6464
WORST_FIT,281,malloc,54718,0.1508226395,10121536,9664
WORST_FIT,282,malloc,38899,0.1998479366,13411568,12864
WORST_FIT,283,malloc,30663,0.2464757562,16540708,16064
WORST_FIT,284,malloc,36643,0.2959159613,19858584,19264
WORST_FIT,285,malloc,12367,0.3433498144,23041816,22464
WORST_FIT,286,malloc,50812,0.3876734376,26016324,25664
WORST_FIT,287,malloc,63911,0.4312022924,28937496,28864
WORST_FIT,288,malloc,63831,0.4815663099,32317368,32064
WORST_FIT,289,malloc,29916,0.5322076082,35715848,35264
WORST_FIT,290,malloc,19184,0.5818220377,39045416,38464
WORST_FIT,291,malloc,60587,0.6308392882,42334908,41664
WORST_FIT,292,malloc,54037,0.6793144941,45588024,44864
WORST_FIT,293,malloc,55589,0.7269483209,48784676,48064
WORST_FIT,294,malloc,8736,0.7741219401,51950444,51264
WORST_FIT,295,malloc,40806,0.8274205923,55527256,54464
WORST_FIT,296,malloc,38347,0.8734874725,58618752,57664
WORST_FIT,297,malloc,23636,0.9216188192,61848792,60864
WORST_FIT,298,malloc,36057,0.9738669991,65355108,64064
WORST_FIT,299,malloc,46817,0.9990181327,67042972,65888
WORST_FIT,300,malloc,28362,0.9990181327,67042972,65888
WORST_FIT,301,malloc,47206,0.9990181327,67042972,65888
WORST_FIT,302,malloc,36204,0.9990181327,67042972,65888
WORST_FIT,303,malloc,15158,0.9990181327,67042972,65888
WORST_FIT,304,malloc,2182,0.9990181327,67042972,65888
WORST_FIT,305,malloc,34421,0.9990181327,67042972,65888
WORST_FIT,306,malloc,54853,0.9990181327,67042972,65888
WORST_FIT,307,malloc,25239,0.9990181327,67042972,65888
WORST_FIT,308,malloc,31124,0.9990181327,67042972,65888
WORST_FIT,309,malloc,30590,0.9990181327,67042972,65888
WORST_FIT,310,malloc,32665,0.9990181327,67042972,65888
WORST_FIT,311,malloc,62873,0.9990181327,67042972,65888
WORST_FIT,312,malloc,31923,0.9990181327,67042972,65888
WORST_FIT,313,malloc,5992,0.9990181327,67042972,65888
WORST_FIT,314,malloc,39334,0.9990181327,67042972,65888
WORST_FIT,315,malloc,55752,0.9990181327,67042972,65888
WORST_FIT,316,malloc,43373,0.9990181327,67042972,65888
WORST_FIT,317,malloc,37731,0.9990181327,67042972,65888
WORST_FIT,318,free,0,0.9983527064,66998316,65888
WORST_FIT,319,free,0,0.9711380005,65171968,65888
WORST_FIT,320,free,0,0.9445854425,63390056,65888
WORST_FIT,321,free,0,0.9189252257,61668028,65888
WORST_FIT,322,free,0,0.8934841752,59960708,65888
WORST_FIT,323,free,0,0.8688346148,58306504,65888
WORST_FIT,324,free,0,0.8467009664,56821140,65888
WORST_FIT,325,free,0,0.8199985623,55029172,65888
WORST_FIT,326,free,0,0.7982681990,53570872,65888
WORST_FIT,327,free,0,0.7746942639,51988852,65888
WORST_FIT,328,free,0,0.7490357757,50266940,65888
WORST_FIT,329,free,0,0.7236778140,48565196,65888
WORST_FIT,330,free,0,0.6979170442,46836420,65888
WORST_FIT,331,free,0,0.6738569140,45221772,65888
WORST_FIT,332,free,0,0.6487616897,43537660,65888
WORST_FIT,333,free,0,0.6242881417,41895268,65888
WORST_FIT,334,free,0,0.6016923785,40378892,65888
WORST_FIT,335,free,0,0.5751571059,38598140,65888
WORST_FIT,336,free,0,0.5508878231,36969456,65888
WORST_FIT,337,free,0,0.5243554711,35188900,65888
WORST_FIT,338,free,0,0.4993511438,33510888,65888
WORST_FIT,339,malloc,3760,0.4859590530,32612160,65920
WORST_FIT,340,malloc,7856,0.5293741226,35525696,69056
WORST_FIT,341,malloc,19787,0.5668030977,38037512,71808
WORST_FIT,342,malloc,62611,0.5962249637,40011980,74336
WORST_FIT,343,malloc,18394,0.6233389378,41831568,76512
WORST_FIT,344,malloc,58871,0.6462116838,43366532,78688
WORST_FIT,345,malloc,41202,0.6705937982,45002788,80896
WORST_FIT,346,malloc,23922,0.6877414584,46153548,82688
WORST_FIT,347,malloc,25508,0.7038760781,47236324,84480
WORST_FIT,348,malloc,25110,0.7223112583,48473488,86240
WORST_FIT,349,malloc,29247,0.7364349365,49421312,87904
WORST_FIT,350,malloc,3819,0.7491559982,50275008,89664
WORST_FIT,351,malloc,7962,0.7637907267,51257128,91520
WORST_FIT,352,malloc,65392,0.7746311426,51984616,92992
WORST_FIT,353,malloc,26348,0.7820621133,52483300,94080
WORST_FIT,354,malloc,35177,0.7900570035,53019828,95328
WORST_FIT,355,malloc,41468,0.7988584638,53610484,96768
WORST_FIT,356,malloc,10908,0.8052557111,54039796,97856
WORST_FIT,357,malloc,57466,0.8137105703,54607192,99232
WORST_FIT,358,malloc,50481,0.8188542724,54952380,100288
WORST_FIT,359,free,0,0.3392516375,22766792,57664
WORST_FIT,360,free,0,0.2958365679,19853256,53568
WORST_FIT,361,free,0,0.2584075928,17341440,49600
WORST_FIT,362,free,0,0.2018717527,13547384,42976
WORST_FIT,363,free,0,0.1546168923,10376164,36352
WORST_FIT,364,free,0,0.1374692321,9225404,33504
WORST_FIT,365,free,0,0.1213346124,8142628,30496
WORST_FIT,366,free,0,0.1028994322,6905464,27424
WORST_FIT,367,free,0,0.0887757540,5957640,24544
WORST_FIT,368,free,0,0.0760546923,5103944,21536
WORST_FIT,369,free,0,0.0614199638,4121824,18304
WORST_FIT,370,free,0,0.0431485772,2895652,13888
WORST_FIT,371,free,0,0.0199549794,1339156,6976
WORST_FIT,372,malloc,17988,0.0002680421,17988,64
WORST_FIT,373,malloc,62319,0.0499291420,3350688,3264
WORST_FIT,374,malloc,56986,0.0987992883,6630308,6464
WORST_FIT,375,malloc,40172,0.1469385624,9860880,9664
WORST_FIT,376,malloc,63063,0.1946971416,13065904,12864
WORST_FIT,377,malloc,51290,0.2520773411,16916624,16064
WORST_FIT,378,malloc,29846,0.2995467186,20102240,19264
WORST_FIT,379,malloc,51968,0.3496401310,23463952,22464
WORST_FIT,380,malloc,6840,0.3986139297,26750528,25664
WORST_FIT,381,malloc,7640,0.4525350332,30369112,28864
WORST_FIT,382,malloc,26045,0.4983643889,33444668,32064
WORST_FIT,383,malloc,54279,0.5526775122,37089560,35264
WORST_FIT,384,malloc,6208,0.6048783660,40592700,38464
WORST_FIT,385,malloc,6347,0.6521610618,43765788,41664
WORST_FIT,386,malloc,27647,0.7014148831,47071156,44864
WORST_FIT,387,malloc,16532,0.7503798008,50357136,48064
WORST_FIT,388,malloc,28278,0.8000651598,53691464,51264
WORST_FIT,389,malloc,35920,0.8491255641,56983852,54464
WORST_FIT,390,malloc,47294,0.8995541930,60368060,57664
WORST_FIT,391,malloc,6143,0.9487948418,63672544,60864
WORST_FIT,392,malloc,57691,0.9962708354,66858604,64064
WORST_FIT,393,malloc,34886,0.9990296960,67043748,64352
WORST_FIT,394,malloc,55775,0.9990385771,67044344,64384
WORST_FIT,395,malloc,56840,0.9990385771,67044344,64384
WORST_FIT,396,malloc,22668,0.9990385771,67044344,64384
WORST_FIT,397,malloc,20244,0.9990385771,67044344,64384
WORST_FIT,398,malloc,1958,0.9990385771,67044344,64384
WORST_FIT,399,malloc,1994,0.9990385771,67044344,64384
WORST_FIT,400,malloc,16902,0.9990385771,67044344,64384
WORST_FIT,401,malloc,52002,0.9990385771,67044344,64384
WORST_FIT,402,malloc,24933,0.9990385771,67044344,64384
WORST_FIT,403,malloc,10905,0.9990385771,67044344,64384
WORST_FIT,404,malloc,61338,0.9990385771,67044344,64384
WORST_FIT,405,malloc,25312,0.9990385771,67044344,64384
WORST_FIT,406,malloc,53875,0.9990385771,67044344,64384
WORST_FIT,407,malloc,5752,0.9990385771,67044344,64384
WORST_FIT,408,malloc,35196,0.9990385771,67044344,64384
WORST_FIT,409,malloc,13885,0.9990385771,67044344,64384
WORST_FIT,410,malloc,40740,0.9990385771,67044344,64384
WORST_FIT,411,malloc,5531,0.9990385771,67044344,64384
WORST_FIT,412,free,0,0.9987705350,67026356,64384
WORST_FIT,413,free,0,0.9724843502,65262320,64384
WORST_FIT,414,free,0,0.9475548267,63589328,64384
WORST_FIT,415,free,0,0.9255805612,62114660,64384
WORST_FIT,416,free,0,0.9023153186,60553356,64384
WORST_FIT,417,free,0,0.8754764795,58752232,64384
WORST_FIT,418,free,0,0.8500483632,57045780,64384
WORST_FIT,419,free,0,0.8229277134,55225744,64384
WORST_FIT,420,free,0,0.7960661054,53423092,64384
WORST_FIT,421,free,0,0.7690982819,51613312,64384
WORST_FIT,422,free,0,0.7466375232,50105996,64384
WORST_FIT,423,free,0,0.7178883553,48176672,64384
WORST_FIT,424,free,0,0.6937417984,46556224,64384
WORST_FIT,425,free,0,0.6698257327,44951244,64384
WORST_FIT,426,free,0,0.6446565986,43262172,64384
WORST_FIT,427,free,0,0.6202240586,41622532,64384
WORST_FIT,428,free,0,0.5978380442,40120232,64384
WORST_FIT,429,free,0,0.5722662210,38404136,64384
WORST_FIT,430,free,0,0.5467486382,36691680,64384
WORST_FIT,431,free,0,0.5251265764,35240648,64384
WORST_FIT,432,free,0,0.5006490946,33597992,64384
WORST_FIT,433,malloc,36212,0.4999521375,33551220,64320
WORST_FIT,434,malloc,22030,0.5458177924,36629212,67264
WORST_FIT,435,malloc,37001,0.5800027847,38923328,69952
WORST_FIT,436,malloc,41912,0.6123964787,41097232,72608
WORST_FIT,437,malloc,60870,0.6379591823,42812716,74816
WORST_FIT,438,malloc,40170,0.6628911495,44485872,76960
WORST_FIT,439,malloc,14936,0.6851377487,45978816,79136
WORST_FIT,440,malloc,19470,0.7017900348,47096332,81088
WORST_FIT,441,malloc,47359,0.7199778557,48316896,83200
WORST_FIT,442,malloc,59456,0.7340744734,49262904,84928
WORST_FIT,443,malloc,3142,0.7486678958,50242252,86816
WORST_FIT,444,malloc,49775,0.7613520026,51093468,88384
WORST_FIT,445,malloc,47305,0.7749200463,52004004,90240
WORST_FIT,446,malloc,19918,0.7842000127,52626772,91616
WORST_FIT,447,malloc,21183,0.7944177985,53312476,93280
WORST_FIT,448,malloc,4760,0.8023266792,53843232,94592
WORST_FIT,449,malloc,24731,0.8100449443,54361196,95776
WORST_FIT,450,malloc,53642,0.8164360523,54790096,96960
WORST_FIT,451,malloc,42072,0.8233931065,55256976,98048
WORST_FIT,452,malloc,61924,0.8288756013,55624900,99104
WORST_FIT,453,free,0,0.3340675831,22418896,58080
WORST_FIT,454,free,0,0.2882019281,19340904,53984
WORST_FIT,455,free,0,0.2540169358,17046788,50272
WORST_FIT,456,free,0,0.2216232419,14872884,46528
WORST_FIT,457,free,0,0.1711285710,11484244,39840
WORST_FIT,458,free,0,0.1488819718,9991300,36480
WORST_FIT,459,free,0,0.1322296858,8873784,33504
WORST_FIT,460,free,0,0.0853518248,5727864,24224
WORST_FIT,461,free,0,0.0498197079,3343344,15840
WORST_FIT,462,free,0,0.0396019220,2657640,12960
WORST_FIT,463,free,0,0.0316926241,2126856,10560
