policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
MIXED,353,malloc,41202,0.7262746692,48739468,80512
MIXED,354,malloc,23922,0.7535020709,50566668,82464
MIXED,355,malloc,25508,0.7834661603,52577524,84640
MIXED,356,malloc,25110,0.8137592077,54610456,86816
MIXED,357,malloc,29247,0.8371083140,56177388,88736
MIXED,358,malloc,3819,0.8559756279,57443552,90656
MIXED,359,malloc,7962,0.8731843829,58598412,92320
MIXED,360,malloc,65392,0.8936062455,59968900,94080
MIXED,361,malloc,26348,0.9065773487,60839376,95392
MIXED,362,malloc,35177,0.9176526070,61582624,96672
MIXED,363,malloc,41468,0.9276728630,62255072,97920
MIXED,364,malloc,10908,0.9344652891,62710904,98848
MIXED,365,malloc,57466,0.9429201484,63278300,100000
MIXED,366,malloc,50481,0.9480638504,63623488,100992
MIXED,367,free,0,0.4674772620,31371868,70176
MIXED,368,free,0,0.4222066998,28333812,65632
MIXED,369,free,0,0.3793746233,25459400,61280
MIXED,370,free,0,0.2975688577,19969508,52288
MIXED,371,free,0,0.2271442413,15243392,43584
MIXED,372,free,0,0.1999145150,13416036,39904
MIXED,373,free,0,0.1699489355,11405080,35680
MIXED,374,free,0,0.1396545172,9372056,31648
MIXED,375,free,0,0.1163031459,7804972,28032
MIXED,376,free,0,0.0974342227,6538700,24384
MIXED,377,free,0,0.0802226663,5383652,20896
MIXED,378,free,0,0.0468270183,3142508,14336
MIXED,379,free,0,0.0189362168,1270788,6720
MIXED,380,malloc,17988,0.0002680421,17988,64
MIXED,381,malloc,62319,0.0499291420,3350688,3264
MIXED,382,malloc,56986,0.0987992883,6630308,6464
MIXED,383,malloc,40172,0.1469385624,9860880,9664
MIXED,384,malloc,63063,0.1946971416,13065904,12864
MIXED,385,malloc,51290,0.2520773411,16916624,16064
MIXED,386,malloc,29846,0.2995467186,20102240,19264
MIXED,387,malloc,51968,0.3496401310,23463952,22464
MIXED,388,malloc,6840,0.3986139297,26750528,25664
MIXED,389,malloc,7640,0.4525350332,30369112,28864
MIXED,390,malloc,26045,0.4983643889,33444668,32064
MIXED,391,malloc,54279,0.5526775122,37089560,35264
MIXED,392,malloc,6208,0.6048783660,40592700,38464
MIXED,393,malloc,6347,0.6521610618,43765788,41664
MIXED,394,malloc,27647,0.7014148831,47071156,44864
MIXED,395,malloc,16532,0.7503798008,50357136,48064
MIXED,396,malloc,28278,0.8000651598,53691464,51264
MIXED,397,malloc,35920,0.8491255641,56983852,54464
MIXED,398,malloc,47294,0.8995541930,60368060,57664
MIXED,399,malloc,6143,0.9487948418,63672544,60864
MIXED,400,malloc,57691,0.9962708354,66858604,64064
MIXED,401,malloc,34886,0.9990296960,67043748,64352
MIXED,402,malloc,55775,0.9990385771,67044344,64384
MIXED,403,malloc,56840,0.9990385771,67044344,64384
MIXED,404,malloc,22668,0.9990385771,67044344,64384
MIXED,405,malloc,20244,0.9990385771,67044344,64384
MIXED,406,malloc,1958,0.9990385771,67044344,64384
MIXED,407,malloc,1994,0.9990385771,67044344,64384
MIXED,408,malloc,16902,0.9990385771,67044344,64384
MIXED,409,malloc,52002,0.9990385771,67044344,64384
MIXED,410,malloc,24933,0.9990385771,67044344,64384
MIXED,411,malloc,10905,0.9990385771,67044344,64384
MIXED,412,malloc,61338,0.9990385771,67044344,64384
MIXED,413,malloc,25312,0.9990385771,67044344,64384
MIXED,414,malloc,53875,0.9990385771,67044344,64384
MIXED,415,malloc,5752,0.9990385771,67044344,64384
MIXED,416,malloc,35196,0.9990385771,67044344,64384
MIXED,417,malloc,13885,0.9990385771,67044344,64384
MIXED,418,malloc,40740,0.9990385771,67044344,64384
MIXED,419,malloc,5531,0.9990385771,67044344,64384
MIXED,420,free,0,0.9987705350,67026356,64384
MIXED,421,free,0,0.9724843502,65262320,64384
MIXED,422,free,0,0.9475548267,63589328,64384
MIXED,423,free,0,0.9255805612,62114660,64384
MIXED,424,free,0,0.9023153186,60553356,64384
MIXED,425,free,0,0.8754764795,58752232,64384
MIXED,426,free,0,0.8500483632,57045780,64384
MIXED,427,free,0,0.8229277134,55225744,64384
MIXED,428,free,0,0.7960661054,53423092,64384
MIXED,429,free,0,0.7690982819,51613312,64384
MIXED,430,free,0,0.7466375232,50105996,64384
MIXED,431,free,0,0.7178883553,48176672,64384
MIXED,432,free,0,0.6937417984,46556224,64384
MIXED,433,free,0,0.6698257327,44951244,64384
MIXED,434,free,0,0.6446565986,43262172,64384
MIXED,435,free,0,0.6202240586,41622532,64384
MIXED,436,free,0,0.5978380442,40120232,64384
MIXED,437,free,0,0.5722662210,38404136,64384
MIXED,438,free,0,0.5467486382,36691680,64384
MIXED,439,free,0,0.5251265764,35240648,64384
MIXED,440,free,0,0.5006490946,33597992,64384
MIXED,441,malloc,36212,0.4999521375,33551220,64320
MIXED,442,malloc,22030,0.5495287776,36878252,67008
MIXED,443,malloc,37001,0.5917584300,39712236,69440
MIXED,444,malloc,41912,0.6341055632,42554104,72192
MIXED,445,malloc,60870,0.6761570573,45376132,74496
MIXED,446,malloc,40170,0.7126412392,47824544,76736
MIXED,447,malloc,14936,0.7427604795,49845812,78848
MIXED,448,malloc,19470,0.7681922317,51552508,80896
MIXED,449,malloc,47359,0.7896118164,52989952,82720
MIXED,450,malloc,59456,0.8130080700,54560048,84736
MIXED,451,malloc,3142,0.8331859708,55914164,86560
MIXED,452,malloc,49775,0.8550046086,57378388,88480
MIXED,453,malloc,47305,0.8733171821,58607324,90432
MIXED,454,malloc,19918,0.8888460398,59649448,92064
MIXED,455,malloc,21183,0.9031418562,60608824,93696
