policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
BUDDY,351,malloc,27647,0.9374804497,62913248,45152
BUDDY,352,malloc,16532,0.9992008209,67055232,48096
BUDDY,353,malloc,28278,0.9992613792,67059296,48096
BUDDY,354,malloc,35920,0.9992761612,67060288,48096
BUDDY,355,malloc,47294,0.9992833138,67060768,48096
BUDDY,356,malloc,6143,0.9992833138,67060768,48096
BUDDY,357,malloc,57691,0.9992833138,67060768,48096
BUDDY,358,malloc,34886,0.9992833138,67060768,48096
BUDDY,359,malloc,55775,0.9992833138,67060768,48096
BUDDY,360,malloc,56840,0.9992833138,67060768,48096
BUDDY,361,malloc,22668,0.9992833138,67060768,48096
BUDDY,362,malloc,20244,0.9992833138,67060768,48096
BUDDY,363,malloc,1958,0.9992833138,67060768,48096
BUDDY,364,malloc,1994,0.9992833138,67060768,48096
BUDDY,365,malloc,16902,0.9992833138,67060768,48096
BUDDY,366,malloc,52002,0.9992833138,67060768,48096
BUDDY,367,malloc,24933,0.9992833138,67060768,48096
BUDDY,368,malloc,10905,0.9992833138,67060768,48096
BUDDY,369,malloc,61338,0.9992833138,67060768,48096
BUDDY,370,malloc,25312,0.9992833138,67060768,48096
BUDDY,371,malloc,53875,0.9992833138,67060768,48096
BUDDY,372,malloc,5752,0.9992833138,67060768,48096
BUDDY,373,malloc,35196,0.9992833138,67060768,48096
BUDDY,374,malloc,13885,0.9992833138,67060768,48096
BUDDY,375,malloc,40740,0.9992833138,67060768,48096
BUDDY,376,malloc,5531,0.9992833138,67060768,48096
BUDDY,377,free,0,0.9987955093,67028032,48096
BUDDY,378,free,0,0.9637699127,64677504,47840
BUDDY,379,free,0,0.9320554733,62549184,47648
BUDDY,380,free,0,0.9026603699,60576512,47200
BUDDY,381,free,0,0.8715867996,58491200,46912
BUDDY,382,free,0,0.8367900848,56156032,46624
BUDDY,383,free,0,0.8027563095,53872064,46368
BUDDY,384,free,0,0.7668304443,51461120,46272
BUDDY,385,free,0,0.7304162979,49017408,45984
BUDDY,386,free,0,0.6935749054,46545024,45760
BUDDY,387,free,0,0.6633558273,44517056,45568
BUDDY,388,free,0,0.6270561218,42081024,45376
BUDDY,389,free,0,0.5938997269,39855936,45248
BUDDY,390,free,0,0.5619106293,37709184,45088
BUDDY,391,free,0,0.5281667709,35444672,44832
BUDDY,392,malloc,36212,0.4990081787,33487872,44512
BUDDY,393,malloc,22030,0.5682964325,38137728,44512
BUDDY,394,malloc,37001,0.6317329407,42394880,44512
BUDDY,395,malloc,41912,0.6949329376,46636160,44512
BUDDY,396,malloc,60870,0.7639694214,51269120,44640
BUDDY,397,malloc,40170,0.8348979950,56029056,44864
BUDDY,398,malloc,14936,0.8995475769,60367616,45472
BUDDY,399,malloc,19470,0.9635944366,64665728,47136
BUDDY,400,malloc,47359,0.9992566109,67058976,48416
BUDDY,401,malloc,59456,0.9992566109,67058976,48416
BUDDY,402,malloc,3142,0.9992713928,67059968,48416
BUDDY,403,malloc,49775,0.9992713928,67059968,48416
BUDDY,404,malloc,47305,0.9992713928,67059968,48416
BUDDY,405,malloc,19918,0.9992785454,67060448,48416
BUDDY,406,malloc,21183,0.9992785454,67060448,48416
BUDDY,407,malloc,4760,0.9992785454,67060448,48416
BUDDY,408,malloc,24731,0.9992785454,67060448,48416
BUDDY,409,malloc,53642,0.9992785454,67060448,48416
BUDDY,410,malloc,42072,0.9992785454,67060448,48416
BUDDY,411,malloc,61924,0.9992785454,67060448,48416
BUDDY,412,free,0,0.5002703667,33572576,44864
BUDDY,413,free,0,0.4309821129,28922720,39584
BUDDY,414,free,0,0.3675456047,24665568,33728
BUDDY,415,free,0,0.3043456078,20424288,27744
BUDDY,416,free,0,0.2353091240,15791328,21888
BUDDY,417,free,0,0.1643805504,11031392,16096
BUDDY,418,free,0,0.0997309685,6692832,10368
BUDDY,419,free,0,0.0356841087,2394720,4448
SUMMARY,0,avg_util,0,0.5830304384,0,0
SUMMARY,0,peak_util,0,0.9992833138,0,0
SUMMARY,0,os_bytes,0,0.0,0,67108864
SUMMARY,0,samples,0,0.0,22937,0
SUMMARY,0,overhead_end,0,0.0,0,32
SUMMARY,0,overhead_peak,0,0.0,0,49376
